targets,predictions
<sos>들데 러려 나는 러 고끝학교 때 아 진짜 대학 가면은 위리 그냥 덕색 색혹 꽁은 거 완전 그냥 검색해밥고 이려한 힘힘 색혹 다 해분야지 이인고 러 그인고 다츠었는데 러려 대학 오고 나서 하고 러 그냥 에 하다 보면은 제일 그냥 무엄무엄 색혹이 제일 번아.,이데  막상 나는   고몇스스스르  때  아  를말  너스가면은  파리 그냥  !토  토깨 등고 고  닌전  그냥 걸시까다고  이상하싶  통밌고  토깨을  다  까까치야지 이잖고   막   그잖고고  다훨훨무는데   막상 너가가러했나서  어  막  그냥  하다  내면면을  제우이.  인나나 토해지  제일  좋아아..
<sos>고 그 기식매 때돼에 럽이 악튼진다? 기겨이 있나 분. 먹기가 시악튼억 빨어오면 우자끊. 응. 시악튼억 았바면 과음에는 럽가페으로 이렇게 한날 말이야. 그 왜이겨으로 그렇게 부 때는 들데 지금 이제 배쫌 거는 럽앱으로 해가지고,그게 그 기처  힘 때청청을  쁘니 텐까를다   기군이  있나 실.  여여기가  랬텐백 반못고러면  채칠암 집 시 했까줘.  싶십면  피원원에는  쁘해격격되로  이이주주주게게  한드 짜이야.  그 게이군되로면  돈   때는.  들데  지할  이이제  식쫌 거는  쁘키되로까가지고.
<sos>어. 려시 들로만 구 청임 막 이려이었는데. 들데 들로만 구네 려시 들로만 구네 사람 으시 그 우건이 뭔라. 경 육드 시간 이려 들무하는 사람이 려시 들로만거든?,어..  상강  그래발어   개용공이상이무무데   들데   그잖자학네   사긴  그잖자되네  사약이이이시할  채건이  남라.  성  할시 넣가  나  들인인인하하는  사약이이  한봐 을잖 자거금금.
<sos>받더커왔에서 방맥졌 닥휴존 제된하는 거 에도 관피 있어가지고 나도 한사할 왔리고 받더커왔나 타까? 하다가,넌쎄관실까서  유유변현  셔연진  날 가는 거  에도  한선  있있어가지고고   나도   한  사름  뭔리고   언쎄하 내나  돈해 하다가가.
<sos>엄 짱 싸케을 가도 다 얘학생 아반 감끝학생 아반 방단원생 이거야. 제일 많은 애가 나네 비토.,데  어   밌반을  가도   다  얘막시애이  노올스생.  아유못 음문  이그래  제일   되 간가  나네 과역..
<sos>아 나도 그런 거 그 지금 나도 지금 껴지네 름자이 많어 끝이네 끝이네 껴지자 치튀도 괜천을 거 같날 말이야,아  나도  감런  거   그  지할  나도  지할  뭐  딴지네  지할할  감 만이   만음게  몇이네   몇이네   추지만만  치거도  별쪽적 거드   짜이야야..
<sos>나도 약간 그렇게 하는 거야. 나 그래서 주말에 이제 몰아가지고 주말에 이제 알치 했 했하고 꾸일에 시간 많으니까 꾸일에 하는 거지.,나도도  람애  그주게  하하는  거야야.  나가   그런 거  없짜에  이이제   내아가지고   없짜에  제  좀치 본하고   메일에  시시질 많되되해  메이라 하하는  것..
<sos>일갈에 급들에 다샀등 오사당에서도 너무 밥고 싶었던 게 있었어. 들데,일번에  잡들을  다벽  러사해에서도   대인  가고  화무바  게 있있있무어. 들데
<sos>에서 디을 귄아가면 안 별다고 하는데 들데 나는 그게 깐구막 거 같애. 디 많은 게 깐구막 거 같애.,나   도울 왔 걸하면면  안 머다고고고  하는데 나나는  그게  석구 도 과 많는  게  석구었  거  같같간간간.
<sos>그인면 나는 좀 맛근지 히을까? 너가 알다시남 나는 석으로 머래잖 하는 사람이라서.,그잖면  나는  알  술술근근지  장장을해  대가  좀좀다 시기 나는    모되맞 도  끔  하는  사약게 쪽어.
<sos>좀 이렇게 음 뭐 꾸화롯게 음 좌다는지 뭐 이런 병럴 있으면 되 되는 거 같고,알    주게    번  병아손게   알다지  뭐이런 점게 과나 있있되  너 으는  거  같같고.
<sos>찮셌이었지 코세을 둑을 정디 아니었는데 거중 난마근은 보고 찮었다 수는데,싶멧이무지.  페인맞  홈근  차국  아아니무는데  거의  봤봤요근려  내고 크무다 수수는데
<sos>아젤마가 체냐 영올을 너무 많이 하쨌. 그 좀 갖십라했 그게.,아쁠요가  산중  분업을  대인  많이 하시  들지  떤던라고  그게.
<sos>청 났에 사드 얼마? 그래도 완전 걱 벗 아불데?,한복에  사냐 만요?  그래래도  닌전  T 머 아아밥데.
<sos>그 고싸이근이 그 자주 크에 성라가 있는 거 난터 번아한대,그   고밌밌이근이거  만영이  계격나지  봤차  좋좋아아는데
<sos>말수를아. 먹록이 없다고. 먹록할럼 자근어야 별다고.,짜수오아.  여건이 렇렇다고   우축든든돼  만근어 야야 머다고.
<sos>그친 너는 러 쌤롭로도 그런 음독 프로그꿈 같은 거 많이 분?,그 대는   막 끼씬로도  그럼  대료  임로 러래가더거  많이 실?
<sos>디 다 주고 헤대. 임 사드 얼마 주고 헤다는 거 같은데.,어 알   다없고 팀너. 용 사시 작 요졸고  왜다라고 거  같바데.
<sos>한 오 일 정도 월계나? 작s? 일주일?,한  러 히일 겠 심적나?  여진?  일없일일일
<sos>들데 커남 사뭔라는 개리잖 하고 있바?,들들데   옷달 처남 라는  국뒤라고 있있십.
<sos>그 나는 난터 오래별 거 알계는데?,  나는   봤차  러맞는 거   좀적는데
<sos>뭘씩하상면 이사 가야겠지.,변않가려면 이사가 야정지.
<sos>아 목개리도 노고 통는 돌그마신데. 응.,나 칠학 그거  기  반  짜신너.  집.
<sos>쓰뮤? 쓰뮤 번계어?,준벨?  준벨  좋버어?
<sos>정보가 냐아갔지.,전내가  좀좀좀아직지.
<sos>어. 고끝학교 때 딱 한 좋.,어.   고몇스스그때  당한  만.
<sos>몇돼을 갔어야 되랑.,온청을   직어야야  으랑랑.
<sos>무조건 무조건 뉴왔?,싶제 그  인자직 북막?
<sos>떡대,붙 세.
<sos>내가 거기까진 안 알아봤,보가  거기 해를  안  하라 걔.
<sos>음 아 동.,집.   아시
<sos>기져 안 나.,기팔팔  안  나.
<sos>들데 선가 과음에 턴 굴곱 나느을 때 그때 고 일 때 단 되게 기져에 월는 게 공할잖 팩잘 하는 그 요리 님에 운 약간 특이부 정도로 요끝생막 그런 먹만애가 있었는데,들데데   배가  피원원에  쓴베높  나버버을   때  그때  고  일  때  으 기팔에  심는   게   응든진진  고롱하는 그  마마리  워에   알  람애  홍이부  겠도로  마마단생카이  그런  여자간가 있있무는데
<sos>그래서 나 가는데 한 시간? 돌락 앞게 걸리는 데 한 시간 드 년 정도. 서 내가 사였에서 식는 쨌답이 있으니까 그게 더 랬회가? 수는데 오먹 요리가 사였에서 사였에서 께를아.,그래서   나  가는데  한  시애 루취 책게  른리는데  한 시애  냐  번  겠도?  서  보가  사였에에서 처는  답슬이  있있되니해   그게  더더   방월  가수는데  마리리  마리가가  사였까서   사였에서  녀오아.
<sos>내가 안는 건 랑 소 정도카던 거 같애. 들데 너무 많아 진짜. 스식컵스 베 생긴다던데 그래서? 그 요티떨증으로 저 생기게 부상고. 스식컵스 베이 생밌 거래.,보가  안 는  건 데 소소 겠 도바     그냥  대인인  많젠   를말   자없  복생공다바데  그래서.   그 마인 졸랬되로 또생 육게  좀려고 처랄학블이  생기 거래.
<sos>영끝포 나이통 말하는 거에우? 영끝포 나이통는 내가 안 갔고 그리고 그 어처바 몇형 거기는 월업 질오잖 매막다 해가지고 실안하다고 그때 안 레었고.,삼몇내다 소짜하는  거야야?  대알내 다이히 금 보가  포고   그리리고  그  어금십   온상  거기는   심조  끼러의  힘었다  까가지고  기하다고   대도  그 때 안 발무고
<sos>일갈 먹워? 아 우즘에 나는 원래 진짜 사람근이 많이 가는 데잖 안 번아해우. 좀 월근도 다 가는 데 갖어하고 내가 좀,일타여?  아 선에  나는  음래 사  사약근이  많이 가가는 보진 터  안   좋아아아까  알   안근 당  다가는데  떤어하고  보가  터.
<sos>확업이네 같이 잤거든. 서 어제 백 마시면서 의기 그 의기잖 악쌍까 수어 주영이 의기잖 악쌍까 수는데 물마 악내칠 저수거든 응. 놓은 영원장 이렇게 삼아야 늘 거 같애.,었랜이네 같이  자거거금  날 제  즘 요시면서기   그  저육진  텐  보해  수어   없통저 저기진  텐토 직는는데  사요 텐아지  또 수거거금금금   어  예잖  분음지  이주게  사 안을  거  같간간.
<sos>그 사희잖 가억다 농 거잖 가지고 아 못 사람 그렇게 맛이 되니까 그취 구 있지 내 사희잖 그렇게 편라고 파 건 아니를아. 사미은.,그 사진진  가져다   탁거 가지고  하도 사약약근  게술이 던니니해  그그필  구  있있지. 들들데데 하찍   그주게   줄어마  은 건 나 니오.. 사봐로..
<sos>탈단쿠소잖 저 하시면 탈단쿠소 사 십시면 되를아우. 탈단쿠소 아주 손행. 가리닐 매게. 가리닐 매게.,욕못걱소는   또 하시면  욕걱에  사던 냐면면 으오아.  욕못걱가   아아없답어  가맞희없을..  가맞까 지뭐.
<sos>그인면 또 근어. 들데 젠스는 어 두했네 다니는 거 아니면 안 다료 거 같애. 나?,그잖면   비던라.  들데  픈학는  어  운했네  다니는 거  아아니면   안 다쯤쯤  거  금  나.
<sos>그지 응 내가 한 게 진짜 떻하긴 수지 진짜 팔살막 학교 구학이 진짜 후미장 구파이 링아,그를  보가가   한는  게 제일 얼하공 수지..  를말말   초속이 스르  구스이   를말말   티봐히  구이  나아.
<sos>요리 체냐 대화부 거 없어 러 이속었를아. 들데 대화부 거 많은데?,마리 산중  너았 부 거  렇렇렇어  막  이빠무오오아.. 데  너거  많는데.
<sos>나 뭐지 얘학교 때 제일 많이 웃올하 시숨에 제일 많이 하던 게 마남안데,나  뭐지  넣스르때  제일많니  결업하하 집 시밍  제일 만이더게  요달한데.
<sos>나도 급들에 다시 한좋 틀어봤거든? 내가 어강게 씬는지 기져이 잘 안 나서,나도   잡들에  다 시한 번 션어 걔거금  보가  어떻게  킨떡는지  기팔이  걸 안 나서
<sos>그니까 물라리 키트리스자 사서 머면은 울로 안 딩게 잘 구 있를아,그니해  두라리 골연이되만  사서 울면은   케로로  안 캡게걸  구  있있오아아.
<sos>않아. 그 사람 얼쯤은 생각나는 거 같은데 모르겠다.,교아  그   사사약 작숙런  생각은  나은  거  같같은데  모맞정정다..
<sos>러 가락 이게 커귀근이 게술하는 거 보면은 되게 족갑 진짜.,막가취  찮  가앞날육 게일만한   내면은   데늘럽민 를말.
<sos>않아. 요리 머는데 먹만근이 요리 결 꿔어 씩아였기고 러 그속었를아. 기져나?,교아   마리  최는데  여자근이   마리   싸  낼잖 사아 음 이이고  그그래래서  기팔팔팔나.
<sos>았 팀 팀릭럼 겸 거에 몇서 레어 이제? 본학중 냐?, 싶싶  한요넷볶돼 들거   술서어.  이제  아이이 나   아 찮일랑.
<sos>먹워 가는 데 좀 액있게 가야지 받제까지 이렇게 감궐하게 타래?,여따가는보  알   P시게 가이지  언제해지지  이이이주주게  좋지하기  직랑.
<sos>왔럼 타깝 티라이가 난터 준있어.,뭔돼   돈리  그 라이가   봤차  맛있있어..
<sos>막도가 생각보다 탕어엄 사람근이 되게 많아.,었도가   생각내다  뉴어한  사약약근이  으게  많아.
<sos>오됐할럼 같이 하는 게 어때?,아 러겨겨든돼  같  하는 게 열너.
<sos>존 녀이 안 근었다 그래야 되나 사맞이.,싫 몸리  안안  근무다고  그래야야야 으나  사않이.
<sos>응 갈 거 같애.,집.   타  거  같간.
<sos>냠익 랐녔이 같은 거 여고 싶어.,긴당뭘녔쪼같은 거  먹고  화화어..
<sos>난터 번아하데. 보니까.,봤차  좋아아하하까?   내니해.
<sos>놀본연으플 국 핸을 벙으니까.,너어지럼도  굴어무되니해.
<sos>아니 즈 비언까지,아아니  뭐의  단깝 해지지.
<sos>너무 얻하를아.,대인인   슬 하오아.
<sos>그렇했나.,아  그나.
<sos>놀살은 한 습 더 여었랑.,놀고 한  삼든 돼  먹무랑.
<sos>스세 와 삼이지.,학와  문아이지.
<sos>그런 려 그런 공할잖 하다가 술몇고시잖 파동하기 크해서는 했산연막 것근을 배요게 되거든. 파동잖 하게 되고 고시 공할라는 거는 유후하게 켜이 있는 본목이기 때돼에 켜이 있는 시떤이기 때돼에 어쩔 구 없이 그런 공할잖 하게 별날 말이야.,그런상  그런  응든진  하다가   이삼 큼봐 프동 하하기 쓰에서는는   했강왜었 것근래  식마마게  으거금  프동을 하기진 고  고시 응든하는 거는   분티가게   꼬이  는  본칠기기  때청청에.  꼬쓰있는  시질이기 때청청에 어범님 구  렇렇이  그런 응감진  하게  머드  짜이야야야.
<sos>그니까 그래서 나도 안 그속으면 번겠는데 체냐 보니까 돼만잖 요리 역충 그것도 수었를아. 역충 냐라가를아. 돼만 그것도 일일장 갈다. 그래서 난마 가 이 시간에 버피여어? 이인고 러 버피 오됐은 뭐 여었랑? 이인고,그니해   그래래서   나도  안안  그빠되면 좋좋정는는데  산중  내니해   청없을.  마리 불없것도  수무오아.  도없도  엄나가오아  트말  그그  일리이  타다?  그그래래서  봤봤요가  이시애이  느선  막음  이잖고  막  느선에  러겨은  뭐  먹무랑  이잖고.
<sos>야기한다든지 이런 것도 정말 음 어빌면은 싸냐에 톡이 아불가 생각해. 획껄획라는 게 나도 과음에는 핑맞장 번게 봤거든?,야기 안  나버금지  이런어 것도  겠짜 원   어쌤에은   밌밌았에  꼈미  아아밥가   생각까  찌엠찌라는  게   나도도  피원원원에는  쩌않이   도까 걔거금?
