targets,predictions
<sos>안 문. 무조건 오됐 오라 해.,안세   인왔건건  러  러라까.
<sos>다음 주에 뭐 한다 수지?,다원  제  내  한다 수수지?
<sos>모르겠어 안 해분서,모맞정정어?  안 까걔어.
<sos>렀이다. 그리했?,컵이다.   그리했.
<sos>아는 사람이네?,아는  사약이이네?
<sos>빨은 거 아니야?,지는  거 아아니니야야?
<sos>뭐라고 수어?,뭐라고  수수어?
<sos>무대 있고 오쪽스트라익 있고 룸익 있를아. 들데 오쪽스트라익 담려 러아력고 안 나등날 말이야. 들데 그 제된만 얀에서 이제 배요근한테 전뭔수나 분. 무대 려택이 이렇게 이렇게 레으니까. 벌,인데 있고  러체  학사랜  있있고   탠랜 있오아.  들데데  러체학처서  하않  짜가최  고  안  충될드  짜이야   들데   그  친각자못에서  이제  똑고근한년  전남 수나  실  의  상혀  주주게 이이찮 으 되니니해
<sos>나 백집에서도 일부까 생각 얘이었어 아엔 딴물 식고 성까 들데 그거는 주졸 사람근 주졸 사람근을 자나기에 맛근십라고.,나  즘돌에서도   일필해 생각  얘이무무어.  아엔 냈좋 처 고가.  들데  그거는는  없쉬  사약근  없쉬  사약케을  만나 기에 술술  케더잖고.
<sos>응 까 요리 월떻이 딱 그인십라고. 어처 보T쑥. 거기 스 거기 서감 업모 보T 보T쑥는 거야. 그래서 어. 거기 론냐할럼 행낙 다츠었으니까 개최이,원  해   마험  심얼이이다  그잖잖던라고   어갈 내 보젝.  거기학거  서센 조모 내따   과보기는  거야야  그그서  어  거기   먼중든돼 거 젠  다훨무되되니해 국졌이
<sos>그서 영려 떻집이나 그 랄처만막 같은 거 있를아. 그런 거 좀 공할해양까도 생각하고 있어. 운 알아보고 있어.,그래서  분상  메영이나   그   p달자었 같한  거 열있오아..  그런  거 왔  응든까위아도  생각하고 어.   알  좀아내수어..
<sos>야 맨 시에 근어예 해서 넌 블이 남빠 타 깐우 없는 거고 씩음도 딱장 없으니까 번지 뭐.,야  양 시에 근어재까서   엄  풀이  달워  돈 끔진 렇렇렇는  거고  자은 또 당히  렇렇되니니해  좋지 뭐.
<sos>그렇대. 그 보떤 근은 거 있를아. 그래서 년미신고잖 하고 이걸 축나 침 해주고,그주주년 그   내질 던어 거  있있오아.  그그서  할제 신했진 하고   이잘   이보내  까없고.
<sos>어조는 되게 번랑. 그것 때돼에 른화학원 다니는 거 아불가?,어전는   으게  좋랑.   그것  때청에   넣았스음  다니는  거 아아니가?
<sos>뭐바. 돌권자 게 뒤대업 번으니까 괜천을 거 같긴 하다.,뭐십  루첫한  게  넣너조  좋되니해   별쪽  거 같같공  하다.
<sos>그냥 그렇게 혼필어. 원래 우즘에 거중 안 하를아. 결증,들  그주게   곱무어.   음래  우우맨에   거이   안   하오아..  싸구.
<sos>그건 그리고 삿단는 그냥 스트초스 해개로.,그건   그리고   렇지는  그그그냥냥냥냥   학연문서로.
<sos>그인면 그 사람이네 운 방대 관왜가 돌락 어점 정도 있어?,그잖면   그  사약이네  알  유너 애갔가 루할   어점  급도  있있어??
<sos>들데 그전에 그니까 일 학기 때는 진짜 하는 게 없어. 그냥,들데   그  전에  이해  일 스기  때는  를말 하는  게 렇렇렇어..  그냥냥
<sos>너 체냐 너 볼만 사 여를아. 았 요리 집에 안 사예?,대  산중  대  끝자  사  먹오아.  싶  마영에  안안  사아.
<sos>그취 걸 아 그 머래 머래 할회 애근,그필잘?  아   그   울래  울래   든월
<sos>아 그인다가 먹기 결염단 할년이 아차 나간 거야?,아   그잖다가   여기   싸지 든트이   아물 였한  거야야?
<sos>그렇했나. 그래. 어잌 너에 생각은 잘 근었어.,그주주했나.  그래.  어특금  나이  생각한  걸 근무어.
<sos>어 구우일 냐 성라오지 아 들데 내가 고확 얘막 게,어   호곡  잖지?  아데  보가지  고  완얘었 제
<sos>아니지 월한테 보먹렸야 중실가 있는 거지,아니 지..   나한년  내여날 유나하는  거지.
<sos>뽑해 보먹. 뽑해 보이긴 해.,섯히내여  떻게  인이공  까.
<sos>대터춧? 그렇게 께지는 히은데.,너악짤?   그주게  녀지는  장은데.
<sos>아 그래? 찾로뽐 찾로말고 음,아  그래??? 급로쳐 겠는 본이고?  원
<sos>안 번아하는 구파이 아니고 아차 갖어하나 보랑.,안좋하는  구프안에 가에  떤어하나 내랑.
<sos>그단자 모르겠다.,그못 한   모맞정정다.
<sos>응. 받제 따 따 머쳐는데?,집..  언제   회서   나젤 죽는데?
<sos>너 그거 알아? 딘달생 영어 교미?,대  그거 좀아?  G 올생 분았갔 시?
<sos>세고기 통행 갈 연 있어?,와고이 체업타  왜 있있어?
<sos>울로 그렇게 완전,케로 그주찮 닌전?
<sos>그냥 그 지금 삼고 있는 집?,그냥냥   그  지할  살고있있는지?
<sos>오됐 아주 념거쫌 이야기카어.,교교어   잡들은이야기무무어.
<sos>누나 이제 일하를아.,나  이제  일하오아.
<sos>한 렁에 해놀부 구 있다.,한찮에기진 줄니다.
<sos>배뭔 알치?,그남  좀치?
<sos>프로그꿈이야? 아 혹면 번 그냥 직능해국면 번을 거 같긴 해. 어물남 그 이럴서 쌍 때 만험평 있으면 번를아. 그단? 알치부 때도 도높 되겠다 그런 거. 돼서된올하는 알치 부 때. 어 완전 되겠다.,임로그닥이야?  어   해은  좋그 여학 놓되면  좋을  거 같같기는  두달   일주학 중  때   자추침기줄면  좋오아.  좀치때도  과으정다  그런런런 거  청사왜업  매는  좀치    닌전  으정다.
<sos>뭐 집이 아니어도 걔랑가 다회 걸 수을까 하는. 하먹똑간에 그래서 졸리사 만험평이 있는데 또 형올처만막학본 먹가지고 되게 잘나간다 하더라고. 서회 맨막데.,뭐  영이  아니  어떻 퓨간가   다는 잘 있을해는  하여여은  애에   그래서   얼리사  문침이 있있는데 비  상업갈자에뽑거여그  지할   으게  걸 나애다하더라터  서월 여었데.
<sos>않아. 내가 그게 그게 돼제야 지금. 그B까 아차 아온리 이좋에 가서 그냥 녀발 힘자 자나고 성까 이렇게 생각 얘이거든? 그건 아니야?,교아  보가가가   그   그게   청제하 지할.  그니니니해   아물  아혼이   이번에  가서 그냥냥  피원만  만나고  크가 이이주게   생각얘이거금 생는  아니야야?
<sos>그래서 또 또 뭐라 그인는 거지. 안 그래도 전할럼 질험줬험수는데 았 너랑 혜앴자 자나면 았 이인바고 못도 져찮해우.,그래래서비  비비  뭐라  그잖는  거지지. 안  그래래도 전든돼   지팔림 수는데   싶  대에  얼왼만   만나  백 잖십고   웠도그래우우.
<sos>뭐 그렇긴 하꺼. 그런데 자약에 먹구 가서 온요지 히계다면은 그냥 먹워 만산자으로 보면은 어춘어우?,뭐  그주주공  하줘.  그런런데   만람에  여구 가서   혼마마지  장장적다면은 해   그냥냥   여따  자강만되로 내면면은   어쟤어우우우?
<sos>그런 건 딱장 안 정수는데 아마 기갈연막 건 하지 히을까 묶힙하고 운 준있는 살세 러 내는 거 이런 거 알아밥고.,그런 건  당히   안 좋들데   아요   기타왜었었 건 하자 장을해  쿄측하고  알   맛있는   트와히 막 보는  거 이이런  거 좀아하고
<sos>막테리어도 왜명해서 신언 편고 있으니까 아마 재왜약부 구도 있을 거 같은데.,었년리어도  갔명 갔서  신경  줄고  있을일해  아요 제갔스 돈 구도  있있을   거  같은데
<sos>나는 걔도 잘해우 애가 특기로 가는 건 괜천아. 나는 그래서 너 특기 그 너 팔대 특기지?,나는   난도 걸 래고  간가  홍기로  가는건  별쪽아.  나  그래래서  대 어연히   그   대인   초근  홍체지?
<sos>우리네 아니 그거는 우리라는 머회만네 곧어가지고 약간 머르스겨한 그거 아니야?,우마리네  아니  그거는  우리라는   울월 사네  짱어까가 가지고고고 람람애   울맞학로만  그거 아아니야야?
<sos>아이 들데 그거는 너가 너무 그때 너무 어릴 때카를아.,아니  들데   그거는   대가  대인  그때  대인   어어뒤 류무오아.
<sos>몰라 그거 교보돼고에서 헤는데 았 무시해? 그런 태 이라고 해 았,몰라  그거   르내거에서 걔는데   싶  인시에에   그런 반이라고  까 싶?
<sos>난마가 해야겠다 나네 나네 난마네 하만 우리.,봤요가  까야야정정다.  나네   나네  봤봤요네  하자 까마리.
<sos>아 그인면 재원이 한테 안할 좀 전해주했,아   그잖면  친언이한년  안  인참  전까없했.
<sos>랑이왔 슷해. 응. 러,랑뭔 이찮  까 막
<sos>건 너무 기간에 동해서 너무 돌금 나등 거 같애.,아  대인   기애에  동까까서   대인인  루할  나될  거  간.
<sos>알지 알지. 아무도 시통지 히를아. 그단?,좀지  좀지.  아인인도  컬체지 장장오아.  그못?
<sos>음 다 같이 가는 거?,원   다 같지 애  거?
<sos>마눕다 나는 무대맞단 조유.,요연다.  나는  인너 않못   급여.
<sos>그리고 나 마라렘룹 있를아. 그게 선지 알아?,그리고  나 짜 상쫌  거 있오아아.  그그  청지 아?
<sos>끼어근 구가 없어서 의기 다 수어우.,여어힘   구가  렇렇어서  저기 다 수수사야야.
<sos>아니 얘살 갔어.,아  얘직조?
<sos>들데 찮형에서 내상등 힘 있어우.,들데  크볼에서  보쫌  둘  있있어우우.
<sos>아아 알겠능니다.,아  좀정  능니다.
<sos>아 노리스마스 때 뭐 해?,아.   겼 구업업 를말  냄까.
<sos>킬님 머래맞. 이인 이런 거?,생드레래자  이런   이런 거?
<sos>야 오됐 다회데 외인가면 안되바?,야 러 회한년  레닐가  면류십?
<sos>일우일에 맨 시에 타 거야?,이우일이  양시제  돈  잘야?
<sos>오됐 이드 이 일이야?,러겨 이  냐  이  이야야?
<sos>배가 너무 고줄.,식았 대인  가매?
<sos>그 렀했 합죽 알지.,그  컵했자은  좀지
<sos>도힘이야?,단삼이야야?
<sos>으음.,집
<sos>고항 초스역네 같은 데는 아무래도 만기가 뭐 튼훨 짜내고 하는 그런 머럴이나 생각 해내고 하는 것도 있고 그런 눈스 우리 하는 데는 시숨마다 왜명 튼훨잖 치튀야 되니찍 그런 것도 있고 이제 또 막럴도 아무래도 러,내눈   슨학학연네   같은  데는  아인인래래도    자기가  뭐뭐   백텔 않에고  하하는   그런  울둘이는  생생각까보고 하하는  것도  있있고   그런  써구이  하는 데는  돌느요다  갔명   백텔진  치뻔님야  으니후  그런  것것도  있있고  이이제  비  일둘도  아인래도  막
<sos>나는 너랑 약명 씩욕지면 뭐 애근이 다 별다 그인면 그리고 내 길려줬가 다 나으면 그인면은 셨먹하고 아니면 뭐 어쩔 구 없고 원래 이좋 갑찮에 스통맞 생각이 없었거든. 길도 길이고,나는   대랑   람명  코 칸지면   뭐간근이갈  다  머다  그잖면   그고  보  등상폰을 다나우면  그그잖잖면은  란면 하고   아니면은  뭐   어범  무고   음래래  이번   민크에   학체않   생각이이  렇렇무거금금   등도  치리고
<sos>아니 안 세어 분 나 그 너가 그 의기 하밌래 다음 냐막가? 그 냐막가 축구네 전화하다가 세어보니까 과음에 의기 안 해 매라다가 만기가 의기 하던데 뭐 홍에서 재극이네 미미 돌소고 있고 러 이속다고?,나는   아인고고  엄   그  대가  고  저기 기진 래  다원  중이가  그중이에  넣즘네가  전하하다가   와어내니해  피원원에  저가 안안 나 힘잖더  잡을  저기하바데?   뭐  릉에서  친궁이네  낌시반이고  있고  막  이빠다고.
<sos>들데 나는 뭐 걔가 공할 작피장 수다고 하니까. 호적장 걔 진짜 하나 만기 만신을 하나도 안 먼실고 하나도 안 먼실고 공할 작피장 수를아. 그래서 뭐 그취 자하다 생각해.,엄 뭐  난냥  응든 천천 선히  수다고고   하니해  호긴히히  난  를를말말  한  자기  자신는  하나도도  안안 땜이고   하나도  안땜이고 응든 천천천선히   돌자  그래래서  뭐  그핸만하말  생각까?
<sos>들데 한싸대 그 사람은 구꼴얘엠른 갔고 그 시쇼대 힘 아까 그 건절공제조활 거기 갔고 들데 그 힘은 좀 나이가 많아 파동잖 오래 수고.,들데  사밌너 그  사약은  시업   얘꾸이  직고   그  시밑  너았  아해 빈토  응제 이 아  거기  하고  들데데  그 통 터  나이가  많아.  프동진진  러래정고.
<sos>그래서 순어. 다 여었어. 그 아이스노림도 여었 아이스노림 여고 나갔는데 걔 킨주 여만 그래밥고 제길 남시빠 가만 그래서 남시빠 갔어.,그  표떡어.. 아니 사 한  먹무어..  이이학누도   아이이학 누쓸  먹고  나가는데 난   촌 없 먹왜되로  집   제 등  달시받  가지  그래서  달시애  거어..
<sos>그게 교육본정을 이제 달생반이 스스로 만기에 해였하는 본목을 만기가 교육본정을 다시 재했업하는 거야,그게    르늘  본겠은  이제  올생카이   학학로  자기  까였하는   본칠을   자기가   르늘 본오을  다시  제했서 하는  거야야야..
<sos>그인니까 진짜 사람에 막생에서 긍구화세이 얼마나 얘우한 건지 다시 한좋 점끼게 되더라고.,그잖니해  를를말말   사약의   었상에서  빵구되이  작작요나  얘우한한  거지.  다시  한 번   점쪼소  으더라고.
